index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,tran_month,season_num
1336,2018,3,65,Oakland Raiders,Brandon Parker,/players/brandon-parker-parkebr02,OT,2020,,,,,,9.0,3
1336,2018,3,65,Oakland Raiders,Brandon Parker,/players/brandon-parker-parkebr02,OT,2021,,,,,,9.0,4
1337,2018,3,66,New York Giants,Lorenzo Carter,/players/lorenzo-carter-cartelo02,LB,2018,,,,,,9.0,1
1337,2018,3,66,New York Giants,Lorenzo Carter,/players/lorenzo-carter-cartelo02,LB,2019,,,,,,9.0,2
1337,2018,3,66,New York Giants,Lorenzo Carter,/players/lorenzo-carter-cartelo02,LB,2020,2020-10-19,NY Giants (NFL),Placed on Injured Reserve (Achilles),2020.0,10.0,10.0,3
1337,2018,3,66,New York Giants,Lorenzo Carter,/players/lorenzo-carter-cartelo02,LB,2021,,,,,,9.0,4
1338,2018,3,67,Cleveland Browns,Chad Thomas,/players/chad-thomas-thomach06,DE,2018,,,,,,9.0,1
1338,2018,3,67,Cleveland Browns,Chad Thomas,/players/chad-thomas-thomach06,DE,2019,,,,,,9.0,2
1338,2018,3,67,Cleveland Browns,Chad Thomas,/players/chad-thomas-thomach06,DE,2020,,,,,,9.0,3
1338,2018,3,67,Cleveland Browns,Chad Thomas,/players/chad-thomas-thomach06,DE,2021,,,,,,9.0,4
1339,2018,3,68,Houston Texans,Justin Reid,/players/justin-reid-reidju01,DB,2018,,,,,,9.0,1
1339,2018,3,68,Houston Texans,Justin Reid,/players/justin-reid-reidju01,DB,2019,,,,,,9.0,2
1339,2018,3,68,Houston Texans,Justin Reid,/players/justin-reid-reidju01,DB,2020,2020-12-16,Houston (NFL),Placed on Injured Reserve (Hand),2020.0,12.0,12.0,3
1339,2018,3,68,Houston Texans,Justin Reid,/players/justin-reid-reidju01,DB,2021,,,,,,9.0,4
1340,2018,3,69,New York Giants,B.J. Hill,/players/bj-hill-hillbj01,DT,2018,,,,,,9.0,1
1340,2018,3,69,New York Giants,B.J. Hill,/players/bj-hill-hillbj01,DT,2019,,,,,,9.0,2
1340,2018,3,69,New York Giants,B.J. Hill,/players/bj-hill-hillbj01,DT,2020,,,,,,9.0,3
1340,2018,3,69,New York Giants,B.J. Hill,/players/bj-hill-hillbj01,DT,2021,,,,,,9.0,4
1341,2018,3,70,San Francisco 49ers,Fred Warner,/players/fred-warner-warnefr01,LB,2018,,,,,,9.0,1
1341,2018,3,70,San Francisco 49ers,Fred Warner,/players/fred-warner-warnefr01,LB,2019,,,,,,9.0,2
1341,2018,3,70,San Francisco 49ers,Fred Warner,/players/fred-warner-warnefr01,LB,2020,,,,,,9.0,3
1341,2018,3,70,San Francisco 49ers,Fred Warner,/players/fred-warner-warnefr01,LB,2021,,,,,,9.0,4
1342,2018,3,71,Denver Broncos,Royce Freeman,/players/royce-freeman-freemro04,RB,2018,,,,,,9.0,1
1342,2018,3,71,Denver Broncos,Royce Freeman,/players/royce-freeman-freemro04,RB,2019,,,,,,9.0,2
1342,2018,3,71,Denver Broncos,Royce Freeman,/players/royce-freeman-freemro04,RB,2020,,,,,,9.0,3
1342,2018,3,71,Denver Broncos,Royce Freeman,/players/royce-freeman-freemro04,RB,2021,,,,,,9.0,4
1343,2018,3,72,New York Jets,Nathan Shepherd,/players/nathan-shepherd-shephna01,DT,2018,,,,,,9.0,1
1343,2018,3,72,New York Jets,Nathan Shepherd,/players/nathan-shepherd-shephna01,DT,2019,,,,,,9.0,2
1343,2018,3,72,New York Jets,Nathan Shepherd,/players/nathan-shepherd-shephna01,DT,2020,,,,,,9.0,3
1343,2018,3,72,New York Jets,Nathan Shepherd,/players/nathan-shepherd-shephna01,DT,2021,,,,,,9.0,4
1344,2018,3,73,Miami Dolphins,Jerome Baker,/players/jerome-baker-bakerje04,LB,2018,,,,,,9.0,1
1344,2018,3,73,Miami Dolphins,Jerome Baker,/players/jerome-baker-bakerje04,LB,2019,,,,,,9.0,2
1344,2018,3,73,Miami Dolphins,Jerome Baker,/players/jerome-baker-bakerje04,LB,2020,,,,,,9.0,3
1344,2018,3,73,Miami Dolphins,Jerome Baker,/players/jerome-baker-bakerje04,LB,2021,,,,,,9.0,4
1345,2018,3,74,Washington Redskins,Geron Christian,/players/geron-christian-chrisge03,OT,2018,2018-11-12,Washington (NFL),Placed on Injured Reserve (Knee),2018.0,11.0,11.0,1
1345,2018,3,74,Washington Redskins,Geron Christian,/players/geron-christian-chrisge03,OT,2019,,,,,,9.0,2
1345,2018,3,74,Washington Redskins,Geron Christian,/players/geron-christian-chrisge03,OT,2020,2020-11-19,Washington (NFL),Placed on Injured Reserve (Knee),2020.0,11.0,11.0,3
1345,2018,3,74,Washington Redskins,Geron Christian,/players/geron-christian-chrisge03,OT,2021,,,,,,9.0,4
1346,2018,3,75,Kansas City Chiefs,Derrick Nnadi,/players/derrick-nnadi-nnadide01,DT,2018,,,,,,9.0,1
1346,2018,3,75,Kansas City Chiefs,Derrick Nnadi,/players/derrick-nnadi-nnadide01,DT,2019,,,,,,9.0,2
1346,2018,3,75,Kansas City Chiefs,Derrick Nnadi,/players/derrick-nnadi-nnadide01,DT,2020,,,,,,9.0,3
1346,2018,3,75,Kansas City Chiefs,Derrick Nnadi,/players/derrick-nnadi-nnadide01,DT,2021,,,,,,9.0,4
1347,2018,3,76,Pittsburgh Steelers,Mason Rudolph,/players/mason-rudolph-rudolma02,QB,2018,,,,,,9.0,1
1347,2018,3,76,Pittsburgh Steelers,Mason Rudolph,/players/mason-rudolph-rudolma02,QB,2019,2019-12-24,Pittsburgh (NFL),Placed on Injured Reserve (Shoulder),2019.0,12.0,12.0,2
1347,2018,3,76,Pittsburgh Steelers,Mason Rudolph,/players/mason-rudolph-rudolma02,QB,2020,,,,,,9.0,3
1347,2018,3,76,Pittsburgh Steelers,Mason Rudolph,/players/mason-rudolph-rudolma02,QB,2021,,,,,,9.0,4
1348,2018,3,77,Cincinnati Bengals,Sam Hubbard,/players/sam-hubbard-hubbasa01,DE,2018,,,,,,9.0,1
1348,2018,3,77,Cincinnati Bengals,Sam Hubbard,/players/sam-hubbard-hubbasa01,DE,2019,,,,,,9.0,2
1348,2018,3,77,Cincinnati Bengals,Sam Hubbard,/players/sam-hubbard-hubbasa01,DE,2020,2020-10-15,Cincinnati (NFL),Placed on Injured Reserve (Elbow),2020.0,10.0,10.0,3
1348,2018,3,77,Cincinnati Bengals,Sam Hubbard,/players/sam-hubbard-hubbasa01,DE,2021,,,,,,9.0,4
1349,2018,3,78,Cincinnati Bengals,Malik Jefferson,/players/malik-jefferson-jeffema01,LB,2018,2018-12-18,Cincinnati (NFL),Placed on Injured Reserve (Foot),2018.0,12.0,12.0,1
1349,2018,3,78,Cincinnati Bengals,Malik Jefferson,/players/malik-jefferson-jeffema01,LB,2019,,,,,,9.0,2
1349,2018,3,78,Cincinnati Bengals,Malik Jefferson,/players/malik-jefferson-jeffema01,LB,2020,,,,,,9.0,3
1349,2018,3,78,Cincinnati Bengals,Malik Jefferson,/players/malik-jefferson-jeffema01,LB,2021,2021-01-01,LA Chargers (NFL),Placed on Injured Reserve (Shoulder),2021.0,1.0,1.0,3
1350,2018,3,79,Seattle Seahawks,Rasheem Green,/players/rasheem-green-greenra03,DE,2018,,,,,,9.0,1
1350,2018,3,79,Seattle Seahawks,Rasheem Green,/players/rasheem-green-greenra03,DE,2019,,,,,,9.0,2
1350,2018,3,79,Seattle Seahawks,Rasheem Green,/players/rasheem-green-greenra03,DE,2020,2020-09-25,Seattle (NFL),Placed on Injured Reserve (Neck),2020.0,9.0,9.0,3
1350,2018,3,79,Seattle Seahawks,Rasheem Green,/players/rasheem-green-greenra03,DE,2021,,,,,,9.0,4
1351,2018,3,80,Houston Texans,Martinas Rankin,/players/martinas-rankin-rankima01,OG,2018,,,,,,9.0,1
1351,2018,3,80,Houston Texans,Martinas Rankin,/players/martinas-rankin-rankima01,OG,2019,2019-11-11,Kansas City (NFL),Placed on Injured Reserve (Knee),2019.0,11.0,11.0,2
1351,2018,3,80,Houston Texans,Martinas Rankin,/players/martinas-rankin-rankima01,OG,2020,2020-09-05,Kansas City (NFL),Placed on the Physically Unable to Perform List,2020.0,9.0,9.0,3
1351,2018,3,80,Houston Texans,Martinas Rankin,/players/martinas-rankin-rankima01,OG,2021,,,,,,9.0,4
1352,2018,3,81,Dallas Cowboys,Michael Gallup,/players/michael-gallup-gallumi01,WR,2018,,,,,,9.0,1
1352,2018,3,81,Dallas Cowboys,Michael Gallup,/players/michael-gallup-gallumi01,WR,2019,,,,,,9.0,2
1352,2018,3,81,Dallas Cowboys,Michael Gallup,/players/michael-gallup-gallumi01,WR,2020,,,,,,9.0,3
1352,2018,3,81,Dallas Cowboys,Michael Gallup,/players/michael-gallup-gallumi01,WR,2021,2021-09-13,Dallas (NFL),Placed on Injured Reserve (Calf),2021.0,9.0,9.0,4
1353,2018,3,82,Detroit Lions,Tracy Walker,/players/tracy-walker-walketr02,DB,2018,,,,,,9.0,1
1353,2018,3,82,Detroit Lions,Tracy Walker,/players/tracy-walker-walketr02,DB,2019,,,,,,9.0,2
1353,2018,3,82,Detroit Lions,Tracy Walker,/players/tracy-walker-walketr02,DB,2020,,,,,,9.0,3
1353,2018,3,82,Detroit Lions,Tracy Walker,/players/tracy-walker-walketr02,DB,2021,,,,,,9.0,4
1354,2018,3,83,Baltimore Ravens,Orlando Brown,/players/orlando-brown-brownor02,OT,2018,,,,,,9.0,1
1354,2018,3,83,Baltimore Ravens,Orlando Brown,/players/orlando-brown-brownor02,OT,2019,,,,,,9.0,2
1354,2018,3,83,Baltimore Ravens,Orlando Brown,/players/orlando-brown-brownor02,OT,2020,,,,,,9.0,3
1354,2018,3,83,Baltimore Ravens,Orlando Brown,/players/orlando-brown-brownor02,OT,2021,,,,,,9.0,4
1355,2018,3,84,Los Angeles Chargers,Justin Jones,/players/justin-jones-jonesju08,DT,2018,,,,,,9.0,1
1355,2018,3,84,Los Angeles Chargers,Justin Jones,/players/justin-jones-jonesju08,DT,2019,,,,,,9.0,2
1355,2018,3,84,Los Angeles Chargers,Justin Jones,/players/justin-jones-jonesju08,DT,2020,2020-09-26,LA Chargers (NFL),Placed on Injured Reserve (Shoulder),2020.0,9.0,9.0,3
1355,2018,3,84,Los Angeles Chargers,Justin Jones,/players/justin-jones-jonesju08,DT,2021,2021-10-04,LA Chargers (NFL),Placed on Injured Reserve (Calf),2021.0,10.0,10.0,4
1356,2018,3,85,Carolina Panthers,Rashaan Gaulden,/players/rashaan-gaulden-gauldra01,DB,2018,,,,,,9.0,1
1356,2018,3,85,Carolina Panthers,Rashaan Gaulden,/players/rashaan-gaulden-gauldra01,DB,2019,,,,,,9.0,2
1356,2018,3,85,Carolina Panthers,Rashaan Gaulden,/players/rashaan-gaulden-gauldra01,DB,2020,,,,,,9.0,3
1356,2018,3,85,Carolina Panthers,Rashaan Gaulden,/players/rashaan-gaulden-gauldra01,DB,2021,,,,,,9.0,4
1357,2018,3,86,Baltimore Ravens,Mark Andrews,/players/mark-andrews-andrema01,TE,2018,,,,,,9.0,1
1357,2018,3,86,Baltimore Ravens,Mark Andrews,/players/mark-andrews-andrema01,TE,2019,,,,,,9.0,2
1357,2018,3,86,Baltimore Ravens,Mark Andrews,/players/mark-andrews-andrema01,TE,2020,,,,,,9.0,3
1357,2018,3,86,Baltimore Ravens,Mark Andrews,/players/mark-andrews-andrema01,TE,2021,,,,,,9.0,4
1358,2018,3,87,Oakland Raiders,Arden Key,/players/arden-key-keyar01,DE,2018,,,,,,9.0,1
1358,2018,3,87,Oakland Raiders,Arden Key,/players/arden-key-keyar01,DE,2019,2019-11-07,Oakland (NFL),Placed on Injured Reserve (Foot),2019.0,11.0,11.0,2
1358,2018,3,87,Oakland Raiders,Arden Key,/players/arden-key-keyar01,DE,2020,,,,,,9.0,3
1358,2018,3,87,Oakland Raiders,Arden Key,/players/arden-key-keyar01,DE,2021,,,,,,9.0,4
1359,2018,3,88,Green Bay Packers,Oren Burks,/players/oren-burks-burksor01,LB,2018,,,,,,9.0,1
1359,2018,3,88,Green Bay Packers,Oren Burks,/players/oren-burks-burksor01,LB,2019,,,,,,9.0,2
1359,2018,3,88,Green Bay Packers,Oren Burks,/players/oren-burks-burksor01,LB,2020,,,,,,9.0,3
1359,2018,3,88,Green Bay Packers,Oren Burks,/players/oren-burks-burksor01,LB,2021,,,,,,9.0,4
1360,2018,3,89,Los Angeles Rams,Joseph Noteboom,/players/joseph-noteboom-notebjo01,OT,2018,,,,,,9.0,1
1360,2018,3,89,Los Angeles Rams,Joseph Noteboom,/players/joseph-noteboom-notebjo01,OT,2019,2019-10-15,LA Rams (NFL),Placed on Injured Reserve (Knee),2019.0,10.0,10.0,2
1360,2018,3,89,Los Angeles Rams,Joseph Noteboom,/players/joseph-noteboom-notebjo01,OT,2020,2020-09-24,LA Rams (NFL),Placed on Injured Reserve (Calf),2020.0,9.0,9.0,3
1360,2018,3,89,Los Angeles Rams,Joseph Noteboom,/players/joseph-noteboom-notebjo01,OT,2021,,,,,,9.0,4
1361,2018,3,90,Atlanta Falcons,Deadrin Senat,/players/deadrin-senat-senatde01,DT,2018,,,,,,9.0,1
1361,2018,3,90,Atlanta Falcons,Deadrin Senat,/players/deadrin-senat-senatde01,DT,2019,,,,,,9.0,2
1361,2018,3,90,Atlanta Falcons,Deadrin Senat,/players/deadrin-senat-senatde01,DT,2020,,,,,,9.0,3
1361,2018,3,90,Atlanta Falcons,Deadrin Senat,/players/deadrin-senat-senatde01,DT,2021,2021-08-09,Atlanta (NFL),Placed on Injured Reserve (Undisclosed),2021.0,8.0,8.0,4
1362,2018,3,91,New Orleans Saints,Tre'Quan Smith,/players/trequan-smith-smithtr09,WR,2018,,,,,,9.0,1
1362,2018,3,91,New Orleans Saints,Tre'Quan Smith,/players/trequan-smith-smithtr09,WR,2019,,,,,,9.0,2
1362,2018,3,91,New Orleans Saints,Tre'Quan Smith,/players/trequan-smith-smithtr09,WR,2020,2020-12-24,New Orleans (NFL),Placed on Injured Reserve (Ankle),2020.0,12.0,12.0,3
1362,2018,3,91,New Orleans Saints,Tre'Quan Smith,/players/trequan-smith-smithtr09,WR,2021,2021-09-10,New Orleans (NFL),Placed on Injured Reserve (Hamstring),2021.0,9.0,9.0,4
1363,2018,3,92,Pittsburgh Steelers,Chukwuma Okorafor,/players/chukwuma-okorafor-okorach01,OT,2018,,,,,,9.0,1
1363,2018,3,92,Pittsburgh Steelers,Chukwuma Okorafor,/players/chukwuma-okorafor-okorach01,OT,2019,,,,,,9.0,2
1363,2018,3,92,Pittsburgh Steelers,Chukwuma Okorafor,/players/chukwuma-okorafor-okorach01,OT,2020,,,,,,9.0,3
1363,2018,3,92,Pittsburgh Steelers,Chukwuma Okorafor,/players/chukwuma-okorafor-okorach01,OT,2021,,,,,,9.0,4
1364,2018,3,93,Jacksonville Jaguars,Ronnie Harrison,/players/ronnie-harrison-harriro09,DB,2018,2018-12-17,Jacksonville (NFL),Placed on Injured Reserve (Knee),2018.0,12.0,12.0,1
1364,2018,3,93,Jacksonville Jaguars,Ronnie Harrison,/players/ronnie-harrison-harriro09,DB,2019,,,,,,9.0,2
1364,2018,3,93,Jacksonville Jaguars,Ronnie Harrison,/players/ronnie-harrison-harriro09,DB,2020,2020-12-01,Cleveland (NFL),Placed on Injured Reserve (Shoulder),2020.0,12.0,12.0,3
1364,2018,3,93,Jacksonville Jaguars,Ronnie Harrison,/players/ronnie-harrison-harriro09,DB,2021,,,,,,9.0,4
1365,2018,3,94,Tampa Bay Buccaneers,Alex Cappa,/players/alex-cappa-cappaal01,OG,2018,,,,,,9.0,1
1365,2018,3,94,Tampa Bay Buccaneers,Alex Cappa,/players/alex-cappa-cappaal01,OG,2019,,,,,,9.0,2
1365,2018,3,94,Tampa Bay Buccaneers,Alex Cappa,/players/alex-cappa-cappaal01,OG,2020,,,,,,9.0,3
1365,2018,3,94,Tampa Bay Buccaneers,Alex Cappa,/players/alex-cappa-cappaal01,OG,2021,2021-01-15,Tampa Bay (NFL),Placed on Injured Reserve (Ankle),2021.0,1.0,1.0,3
1366,2018,3,95,San Francisco 49ers,Tarvarius Moore,/players/tarvarius-moore-mooreta02,DB,2018,,,,,,9.0,1
1366,2018,3,95,San Francisco 49ers,Tarvarius Moore,/players/tarvarius-moore-mooreta02,DB,2019,,,,,,9.0,2
1366,2018,3,95,San Francisco 49ers,Tarvarius Moore,/players/tarvarius-moore-mooreta02,DB,2020,,,,,,9.0,3
1366,2018,3,95,San Francisco 49ers,Tarvarius Moore,/players/tarvarius-moore-mooreta02,DB,2021,2021-08-31,San Francisco (NFL),Placed on the Physically Unable to Perform List (Achilles),2021.0,8.0,8.0,4
1367,2018,3,96,Buffalo Bills,Harrison Phillips,/players/harrison-phillips-phillha02,DT,2018,,,,,,9.0,1
1367,2018,3,96,Buffalo Bills,Harrison Phillips,/players/harrison-phillips-phillha02,DT,2019,2019-09-24,Buffalo (NFL),Placed on Injured Reserve (Knee),2019.0,9.0,9.0,2
1367,2018,3,96,Buffalo Bills,Harrison Phillips,/players/harrison-phillips-phillha02,DT,2020,,,,,,9.0,3
1367,2018,3,96,Buffalo Bills,Harrison Phillips,/players/harrison-phillips-phillha02,DT,2021,,,,,,9.0,4
1368,2018,3,97,Arizona Cardinals,Mason Cole,/players/mason-cole-colema02,C,2018,,,,,,9.0,1
1368,2018,3,97,Arizona Cardinals,Mason Cole,/players/mason-cole-colema02,C,2019,,,,,,9.0,2
1368,2018,3,97,Arizona Cardinals,Mason Cole,/players/mason-cole-colema02,C,2020,,,,,,9.0,3
1368,2018,3,97,Arizona Cardinals,Mason Cole,/players/mason-cole-colema02,C,2021,2021-12-24,Minnesota (NFL),Placed on Injured Reserve (Elbow),2021.0,12.0,12.0,4
1369,2018,3,98,Houston Texans,Jordan Akins,/players/jordan-akins-akinsjo01,TE,2018,,,,,,9.0,1
1369,2018,3,98,Houston Texans,Jordan Akins,/players/jordan-akins-akinsjo01,TE,2019,,,,,,9.0,2
1369,2018,3,98,Houston Texans,Jordan Akins,/players/jordan-akins-akinsjo01,TE,2020,,,,,,9.0,3
1369,2018,3,98,Houston Texans,Jordan Akins,/players/jordan-akins-akinsjo01,TE,2021,,,,,,9.0,4
1370,2018,3,99,Denver Broncos,Isaac Yiadom,/players/isaac-yiadom-yiadois01,DB,2018,,,,,,9.0,1
1370,2018,3,99,Denver Broncos,Isaac Yiadom,/players/isaac-yiadom-yiadois01,DB,2019,,,,,,9.0,2
1370,2018,3,99,Denver Broncos,Isaac Yiadom,/players/isaac-yiadom-yiadois01,DB,2020,,,,,,9.0,3
1370,2018,3,99,Denver Broncos,Isaac Yiadom,/players/isaac-yiadom-yiadois01,DB,2021,,,,,,9.0,4
1371,2018,3,100,Kansas City Chiefs,Dorian O'Daniel,/players/dorian-odaniel-odanido01,LB,2018,,,,,,9.0,1
1371,2018,3,100,Kansas City Chiefs,Dorian O'Daniel,/players/dorian-odaniel-odanido01,LB,2019,,,,,,9.0,2
1371,2018,3,100,Kansas City Chiefs,Dorian O'Daniel,/players/dorian-odaniel-odanido01,LB,2020,2020-12-05,Kansas City (NFL),Placed on Injured Reserve (Ankle),2020.0,12.0,12.0,3
1371,2018,3,100,Kansas City Chiefs,Dorian O'Daniel,/players/dorian-odaniel-odanido01,LB,2021,,,,,,9.0,4
1372,2018,4,101,Carolina Panthers,Ian Thomas,/players/ian-thomas-thomaia01,TE,2018,,,,,,9.0,1
1372,2018,4,101,Carolina Panthers,Ian Thomas,/players/ian-thomas-thomaia01,TE,2019,,,,,,9.0,2
1372,2018,4,101,Carolina Panthers,Ian Thomas,/players/ian-thomas-thomaia01,TE,2020,,,,,,9.0,3
1372,2018,4,101,Carolina Panthers,Ian Thomas,/players/ian-thomas-thomaia01,TE,2021,,,,,,9.0,4
1373,2018,4,102,Minnesota Vikings,Jalyn Holmes,/players/jalyn-holmes-holmeja03,DE,2018,,,,,,9.0,1
1373,2018,4,102,Minnesota Vikings,Jalyn Holmes,/players/jalyn-holmes-holmeja03,DE,2019,,,,,,9.0,2
1373,2018,4,102,Minnesota Vikings,Jalyn Holmes,/players/jalyn-holmes-holmeja03,DE,2020,,,,,,9.0,3
1373,2018,4,102,Minnesota Vikings,Jalyn Holmes,/players/jalyn-holmes-holmeja03,DE,2021,,,,,,9.0,4
1374,2018,4,103,Houston Texans,Keke Coutee,/players/keke-coutee-couteke01,WR,2018,,,,,,9.0,1
1374,2018,4,103,Houston Texans,Keke Coutee,/players/keke-coutee-couteke01,WR,2019,,,,,,9.0,2
1374,2018,4,103,Houston Texans,Keke Coutee,/players/keke-coutee-couteke01,WR,2020,,,,,,9.0,3
1374,2018,4,103,Houston Texans,Keke Coutee,/players/keke-coutee-couteke01,WR,2021,,,,,,9.0,4
1375,2018,4,104,Indianapolis Colts,Nyheim Hines,/players/nyheim-hines-hinesny01,RB,2018,,,,,,9.0,1
1375,2018,4,104,Indianapolis Colts,Nyheim Hines,/players/nyheim-hines-hinesny01,RB,2019,,,,,,9.0,2
1375,2018,4,104,Indianapolis Colts,Nyheim Hines,/players/nyheim-hines-hinesny01,RB,2020,,,,,,9.0,3
1375,2018,4,104,Indianapolis Colts,Nyheim Hines,/players/nyheim-hines-hinesny01,RB,2021,,,,,,9.0,4
1376,2018,4,105,Cleveland Browns,Antonio Callaway,/players/antonio-callaway-callaan01,WR,2018,,,,,,9.0,1
1376,2018,4,105,Cleveland Browns,Antonio Callaway,/players/antonio-callaway-callaan01,WR,2019,,,,,,9.0,2
1376,2018,4,105,Cleveland Browns,Antonio Callaway,/players/antonio-callaway-callaan01,WR,2020,2020-01-30,Tampa Bay (XFL),Placed on Injured Reserve,2020.0,1.0,1.0,2
1376,2018,4,105,Cleveland Browns,Antonio Callaway,/players/antonio-callaway-callaan01,WR,2021,2021-08-18,Kansas City (NFL),Placed on Injured Reserve (Knee),2021.0,8.0,8.0,4
1377,2018,4,106,Denver Broncos,Josey Jewell,/players/josey-jewell-jeweljo02,LB,2018,,,,,,9.0,1
1377,2018,4,106,Denver Broncos,Josey Jewell,/players/josey-jewell-jeweljo02,LB,2019,,,,,,9.0,2
1377,2018,4,106,Denver Broncos,Josey Jewell,/players/josey-jewell-jeweljo02,LB,2020,,,,,,9.0,3
1377,2018,4,106,Denver Broncos,Josey Jewell,/players/josey-jewell-jeweljo02,LB,2021,2021-09-21,Denver (NFL),Placed on Injured Reserve (Pectoral),2021.0,9.0,9.0,4
1378,2018,4,107,New York Jets,Chris Herndon IV,/players/chris-herndon-herndch01,TE,2018,,,,,,9.0,1
1378,2018,4,107,New York Jets,Chris Herndon IV,/players/chris-herndon-herndch01,TE,2019,2019-11-12,NY Jets (NFL),Placed on Injured Reserve (Ribs),2019.0,11.0,11.0,2
1378,2018,4,107,New York Jets,Chris Herndon IV,/players/chris-herndon-herndch01,TE,2020,,,,,,9.0,3
1378,2018,4,107,New York Jets,Chris Herndon IV,/players/chris-herndon-herndch01,TE,2021,,,,,,9.0,4
1379,2018,4,108,New York Giants,Kyle Lauletta,/players/kyle-lauletta-lauleky01,QB,2018,,,,,,9.0,1
1379,2018,4,108,New York Giants,Kyle Lauletta,/players/kyle-lauletta-lauleky01,QB,2019,,,,,,9.0,2
1379,2018,4,108,New York Giants,Kyle Lauletta,/players/kyle-lauletta-lauleky01,QB,2020,,,,,,9.0,3
1379,2018,4,108,New York Giants,Kyle Lauletta,/players/kyle-lauletta-lauleky01,QB,2021,,,,,,9.0,4
1380,2018,4,109,Washington Redskins,Troy Apke,/players/troy-apke-apketr01,DB,2018,2018-10-29,Washington (NFL),Placed on Injured Reserve (Hamstring),2018.0,10.0,10.0,1
1380,2018,4,109,Washington Redskins,Troy Apke,/players/troy-apke-apketr01,DB,2019,,,,,,9.0,2
1380,2018,4,109,Washington Redskins,Troy Apke,/players/troy-apke-apketr01,DB,2020,,,,,,9.0,3
1380,2018,4,109,Washington Redskins,Troy Apke,/players/troy-apke-apketr01,DB,2021,,,,,,9.0,4
1381,2018,4,110,Oakland Raiders,Nick Nelson,/players/nick-nelson-nelsoni01,DB,2018,,,,,,9.0,1
1381,2018,4,110,Oakland Raiders,Nick Nelson,/players/nick-nelson-nelsoni01,DB,2019,2019-12-24,Oakland (NFL),Placed on Injured Reserve (Knee),2019.0,12.0,12.0,2
1381,2018,4,110,Oakland Raiders,Nick Nelson,/players/nick-nelson-nelsoni01,DB,2020,2020-05-19,Las Vegas (NFL),Placed on the Physically Unable to Perform List,2020.0,5.0,5.0,3
1381,2018,4,110,Oakland Raiders,Nick Nelson,/players/nick-nelson-nelsoni01,DB,2021,2021-08-18,Indianapolis (NFL),Placed on Injured Reserve (Undisclosed),2021.0,8.0,8.0,4
1382,2018,4,111,Los Angeles Rams,Brian Allen,/players/brian-allen-allenbr06,C,2018,,,,,,9.0,1
1382,2018,4,111,Los Angeles Rams,Brian Allen,/players/brian-allen-allenbr06,C,2019,2019-11-12,LA Rams (NFL),Placed on Injured Reserve (Knee),2019.0,11.0,11.0,2
1382,2018,4,111,Los Angeles Rams,Brian Allen,/players/brian-allen-allenbr06,C,2020,,,,,,9.0,3
1382,2018,4,111,Los Angeles Rams,Brian Allen,/players/brian-allen-allenbr06,C,2021,,,,,,9.0,4
1383,2018,4,112,Cincinnati Bengals,Mark Walton,/players/mark-walton-waltoma01,RB,2018,,,,,,9.0,1
1383,2018,4,112,Cincinnati Bengals,Mark Walton,/players/mark-walton-waltoma01,RB,2019,,,,,,9.0,2
1383,2018,4,112,Cincinnati Bengals,Mark Walton,/players/mark-walton-waltoma01,RB,2020,,,,,,9.0,3
1383,2018,4,112,Cincinnati Bengals,Mark Walton,/players/mark-walton-waltoma01,RB,2021,,,,,,9.0,4
1384,2018,4,113,Denver Broncos,DaeSean Hamilton,/players/daesean-hamilton-hamilda02,WR,2018,,,,,,9.0,1
1384,2018,4,113,Denver Broncos,DaeSean Hamilton,/players/daesean-hamilton-hamilda02,WR,2019,,,,,,9.0,2
1384,2018,4,113,Denver Broncos,DaeSean Hamilton,/players/daesean-hamilton-hamilda02,WR,2020,,,,,,9.0,3
1384,2018,4,113,Denver Broncos,DaeSean Hamilton,/players/daesean-hamilton-hamilda02,WR,2021,,,,,,9.0,4
1385,2018,4,114,Detroit Lions,Da'Shawn Hand,/players/dashawn-hand-handda01,DE,2018,2018-12-18,Detroit (NFL),Placed on Injured Reserve (Knee),2018.0,12.0,12.0,1
1385,2018,4,114,Detroit Lions,Da'Shawn Hand,/players/dashawn-hand-handda01,DE,2019,2019-12-12,Detroit (NFL),Placed on Injured Reserve (Ankle),2019.0,12.0,12.0,2
1385,2018,4,114,Detroit Lions,Da'Shawn Hand,/players/dashawn-hand-handda01,DE,2020,2020-12-19,Detroit (NFL),Placed on Injured Reserve (Ankle),2020.0,12.0,12.0,3
1385,2018,4,114,Detroit Lions,Da'Shawn Hand,/players/dashawn-hand-handda01,DE,2021,2021-09-02,Detroit (NFL),Placed on Injured Reserve (Groin),2021.0,9.0,9.0,4
1385,2018,4,114,Detroit Lions,Da'Shawn Hand,/players/dashawn-hand-handda01,DE,2021,2021-11-23,Detroit (NFL),Placed on Injured Reserve (Groin),2021.0,11.0,11.0,4
1386,2018,4,115,Chicago Bears,Joel Iyiegbuniwe,/players/joel-iyiegbuniwe-iyiegjo01,LB,2018,,,,,,9.0,1
1386,2018,4,115,Chicago Bears,Joel Iyiegbuniwe,/players/joel-iyiegbuniwe-iyiegjo01,LB,2019,,,,,,9.0,2
1386,2018,4,115,Chicago Bears,Joel Iyiegbuniwe,/players/joel-iyiegbuniwe-iyiegjo01,LB,2020,,,,,,9.0,3
